pubmedid	journal	date	EF_id	EF_name	snp_id_current	pvalue
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2111485	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2111485	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2111485	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2111485	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs35667974	0.0000000005
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs35667974	0.0000000005
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs35667974	0.0000000005
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs35667974	0.0000000005
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs35667974	0.0000000005
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs3747517	0.000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs3747517	0.000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs3747517	0.000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs3747517	0.000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs3747517	0.000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs72871627	0.00000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs72871627	0.00000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs72871627	0.00000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs72871627	0.00000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs72871627	0.00000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs17229679	3e-17
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs17229679	3e-17
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs17229679	3e-17
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs17229679	3e-17
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs17229679	3e-17
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6434978	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6434978	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6434978	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6434978	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6434978	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs34920465	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs34920465	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs34920465	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs34920465	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs34920465	0.0000000000003
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2816958	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2816958	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2816958	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2816958	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2816958	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6697886	0.0000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6697886	0.0000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6697886	0.0000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6697886	0.0000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6697886	0.0000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2234161	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2234161	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2234161	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2234161	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2234161	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs3766606	0.0000000000000900000000000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs3766606	0.0000000000000900000000000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs3766606	0.0000000000000900000000000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs3766606	0.0000000000000900000000000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs3766606	0.0000000000000900000000000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6426833	7e-62
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6426833	7e-62
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6426833	7e-62
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6426833	7e-62
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6426833	7e-62
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs3806308	1e-24
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs3806308	1e-24
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs3806308	1e-24
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs3806308	1e-24
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs3806308	1e-24
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4655215	8e-20
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4655215	8e-20
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4655215	8e-20
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4655215	8e-20
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4655215	8e-20
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1260326	2e-23
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1260326	2e-23
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1260326	2e-23
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1260326	2e-23
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1260326	2e-23
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs925255	8e-18
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs925255	8e-18
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs925255	8e-18
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs925255	8e-18
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs925255	8e-18
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs77981966	2e-16
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs77981966	2e-16
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs77981966	2e-16
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs77981966	2e-16
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs77981966	2e-16
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs7608910	2e-32
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs7608910	2e-32
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs7608910	2e-32
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs7608910	2e-32
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs7608910	2e-32
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs702872	0.00000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs702872	0.00000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs702872	0.00000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs702872	0.00000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs702872	0.00000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4672505	2e-52
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4672505	2e-52
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4672505	2e-52
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4672505	2e-52
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4672505	2e-52
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4129267	9.00000000000001e-18
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4129267	9.00000000000001e-18
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4129267	9.00000000000001e-18
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4129267	9.00000000000001e-18
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4129267	9.00000000000001e-18
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4971079	0.0000000003
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4971079	0.0000000003
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4971079	0.0000000003
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4971079	0.0000000003
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4971079	0.0000000003
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs78973538	0.00000003
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs78973538	0.00000003
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs78973538	0.00000003
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs78973538	0.00000003
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs78973538	0.00000003
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1333062	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1333062	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1333062	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1333062	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1333062	0.00000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs10800314	1e-32
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs10800314	1e-32
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs10800314	1e-32
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs10800314	1e-32
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs10800314	1e-32
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs61802846	0.000000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs61802846	0.000000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs61802846	0.000000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs61802846	0.000000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs61802846	0.000000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6425143	1e-17
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6425143	1e-17
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6425143	1e-17
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6425143	1e-17
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6425143	1e-17
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4243971	0.000000005
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4243971	0.000000005
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4243971	0.000000005
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4243971	0.000000005
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4243971	0.000000005
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6058869	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6058869	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6058869	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6058869	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6058869	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4812833	7e-16
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4812833	7e-16
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4812833	7e-16
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4812833	7e-16
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4812833	7e-16
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1883832	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1883832	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1883832	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1883832	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1883832	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1328454	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1328454	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1328454	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1328454	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1328454	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs259964	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs259964	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs259964	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs259964	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs259964	0.000000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs6062496	2e-30
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs6062496	2e-30
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs6062496	2e-30
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs6062496	2e-30
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs6062496	2e-30
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2823288	4e-28
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2823288	4e-28
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2823288	4e-28
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2823288	4e-28
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2823288	4e-28
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2284553	4e-16
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2284553	4e-16
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2284553	4e-16
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2284553	4e-16
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2284553	4e-16
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs9977672	5e-54
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs9977672	5e-54
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs9977672	5e-54
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs9977672	5e-54
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs9977672	5e-54
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1893592	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1893592	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1893592	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1893592	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1893592	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs4456788	6e-25
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs4456788	6e-25
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs4456788	6e-25
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs4456788	6e-25
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs4456788	6e-25
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2266961	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2266961	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2266961	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2266961	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2266961	0.000000000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs140135	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs140135	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs140135	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs140135	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs140135	0.000000006
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2143178	2e-33
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2143178	2e-33
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs2143178	2e-33
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs2143178	2e-33
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs2143178	2e-33
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs5757584	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs5757584	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs5757584	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs5757584	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs5757584	0.000000004
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1569414	0.0000000006
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1569414	0.0000000006
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1569414	0.0000000006
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1569414	0.0000000006
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1569414	0.0000000006
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs10761648	6e-16
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs10761648	6e-16
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs10761648	6e-16
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs10761648	6e-16
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs10761648	6e-16
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs10775412	3e-19
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs10775412	3e-19
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs10775412	3e-19
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs10775412	3e-19
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs10775412	3e-19
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs28998802	0.000000000007
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs28998802	0.000000000007
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs28998802	0.000000000007
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs28998802	0.000000000007
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs28998802	0.000000000007
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs9797244	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs9797244	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs9797244	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs9797244	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs9797244	0.0000000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs9889296	5e-21
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs9889296	5e-21
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs9889296	5e-21
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs9889296	5e-21
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs9889296	5e-21
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs35736272	6e-30
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs35736272	6e-30
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs35736272	6e-30
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs35736272	6e-30
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs35736272	6e-30
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs12942547	0.000000000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs12942547	0.000000000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs12942547	0.000000000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs12942547	0.000000000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs12942547	0.000000000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs12943464	0.00000000000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs12943464	0.00000000000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs12943464	0.00000000000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs12943464	0.00000000000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs12943464	0.00000000000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs3853824	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs3853824	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs3853824	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs3853824	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs3853824	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs1292035	0.00000000003
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs1292035	0.00000000003
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs1292035	0.00000000003
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs1292035	0.00000000003
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs1292035	0.00000000003
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs196941	0.0000000008
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs196941	0.0000000008
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs196941	0.0000000008
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs196941	0.0000000008
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs196941	0.0000000008
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs17780256	0.00000000006
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs17780256	0.00000000006
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs17780256	0.00000000006
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs17780256	0.00000000006
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs17780256	0.00000000006
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs66504140	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs66504140	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs66504140	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs66504140	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs66504140	0.00000002
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs12968719	2e-26
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs12968719	2e-26
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs12968719	2e-26
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs12968719	2e-26
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs12968719	2e-26
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs62097857	0.00000000001
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs62097857	0.00000000001
26974007	Nat Genet	2016-03-14	EFO:0000729	ulcerative colitis	rs62097857	0.00000000001
26974007	Nat Genet	2016-03-14	EFO:0000384	Crohn's disease	rs62097857	0.00000000001
26974007	Nat Genet	2016-03-14	EFO:0004268	sclerosing cholangitis	rs62097857	0.00000000001
26974007	Nat Genet	2016-03-14	EFO:0003898	ankylosing spondylitis	rs2024092	2e-18
26974007	Nat Genet	2016-03-14	EFO:0000676	psoriasis	rs2024092	2e-18
